наесть,есть,есть
объесть,есть,есть
отъесть,есть,есть
переесть,есть,есть
подъесть,есть,есть
поесть,есть,есть
проесть,есть,есть
разъесть,есть,есть
съесть,есть,есть
уесть,есть,есть
есть,есть,есть
взъесться,есть,есть
заесться,есть,есть
объесться,есть,есть
наесться,есть,есть
отъесться,есть,есть
проесться,есть,есть
разъесться,есть,есть
въесться,есть,есть
приесться,есть,есть
ехать,ехать,ехать
взъехать,ехать,ехать
въехать,ехать,ехать
выехать,ехать,ехать
доехать,ехать,ехать
заехать,ехать,ехать
наехать,ехать,ехать
объехать,ехать,ехать
отъехать,ехать,ехать
переехать,ехать,ехать
подъехать,ехать,ехать
поехать,ехать,ехать
понаехать,ехать,ехать
приехать,ехать,ехать
проехать,ехать,ехать
съехать,ехать,ехать
уехать,ехать,ехать
съехаться,ехать,ехать
поразъехаться,ехать,ехать
проехаться,ехать,ехать
разъехаться,ехать,ехать
вшибить,4,шибить
вышибить,4,шибить
дошибить,4,шибить
зашибить,4,шибить
обшибить,4,шибить
отшибить,4,шибить
перешибить,4,шибить
подшибить,4,шибить
пришибить,4,шибить
прошибить,4,шибить
расшибить,4,шибить
сшибить,4,шибить
ушибить,4,шибить
высыпать,6,сыпать
всыпать,6,сыпать
засыпать,6,сыпать
досыпать,6,сыпать
насыпать,6,сыпать
обсыпать,6,сыпать
осыпать,6,сыпать
отсыпать,6,сыпать
пересыпать,6,сыпать
подсыпать,6,сыпать
посыпать,6,сыпать
присыпать,6,сыпать
просыпать,6,сыпать
рассыпать,6,сыпать
ссыпать,6,сыпать
усыпать,6,сыпать
высыпаться,6,сыпать
просыпаться,6,сыпать
засыпаться,6,сыпать
насыпаться,6,сыпать
посыпаться,6,сыпать
посыпаться,6,сыпать
реветь,6,реветь
зареветь,6,реветь
прореветь,6,реветь
взреветь,6,реветь
отреветь,6,реветь
пореветь,6,реветь
нареветься,6,реветь
разреветься,6,реветь
обреветься,6,реветь
зашибиться,4,шибить
ошибиться,4,шибить
расшибиться,4,шибить
сшибиться,4,шибить
ушибиться,4,шибить
заклясть,клясть,клясть
клясть,клясть,клясть
проклясть,клясть,клясть
клясться,клясть,клясть
заклясться,клясть,клясть
поклясться,клясть,клясть
зиждиться,4,зиждить
зыбить,4,зыбить
зыбиться ,4,зыбить
